TXID, Created, Received, Sent, TXtype, TXdesc, TXNotes
,2018-10-04T07:49:29+00:00,,0.03810799,Other,"Bitcoin reserve, contact #29527448 neb_401 (1000+; 100%)"
,2018-10-04T08:17:20+00:00,,0.03688941,Other,"Bitcoin reserve, contact #29528385 neb_401 (1000+; 100%)"
,2018-10-04T09:14:26+00:00,,0.03003518,Other,"Bitcoin reserve, contact #29530512 neb_401 (1000+; 100%)"
,2018-10-04T09:59:32+00:00,,0.04867171,Other,"Bitcoin reserve, contact #29532265 neb_401 (1000+; 100%)"
,2018-10-04T10:00:31+00:00,0.04867171,,Other,Contact #29532265 trade canceled
,2018-10-04T10:00:58+00:00,,0.03153674,Other,"Bitcoin reserve, contact #29532313 neb_401 (1000+; 100%)"
,2018-10-04T10:15:12+00:00,0.03191085,,Other,Contact #29530983 release
,2018-10-04T10:24:09+00:00,,0.00525612,Other,"Bitcoin reserve, contact #29533291 neb_401 (1000+; 100%)"
,2018-10-04T11:37:20+00:00,,0.00521066,Other,"Bitcoin reserve, contact #29536644 neb_401 (1000+; 100%)"
,2018-10-04T12:00:24+00:00,,0.02890868,Other,"Bitcoin reserve, contact #29537794 neb_401 (1000+; 100%)"
,2018-10-04T13:06:05+00:00,0.00521066,,Other,Contact #29536644 trade canceled
,2018-10-04T13:25:24+00:00,0.02890868,,Other,Contact #29537794 trade canceled
,2018-10-04T21:07:20+00:00,,0.10000000,Send to address,133jLov48BTDWPhPnFWVShB68Mz7bFUuWa
,2018-10-04T21:07:20+00:00,,0.00005000,Other,fee
,2018-10-05T01:14:49+00:00,0.02213791,,Other,Contact #29578765 release
,2018-10-05T01:58:01+00:00,0.09002842,,Other,Contact #29578310 release
,2018-10-05T02:31:29+00:00,0.03959965,,Other,Contact #29580340 release
,2018-10-05T04:09:35+00:00,,0.00382500,Send to address,3JjibWQbkFNGPNUbJUZY2e4coWR4MCFNWq
,2018-10-05T04:09:35+00:00,,0.00005000,Other,fee
,2018-10-05T04:26:00+00:00,,0.00650000,Send to address,1EK2YbBCJyDwSQFu6WYFqxprJdjrcRkLEr
,2018-10-05T04:26:00+00:00,,0.00005000,Other,fee
,2018-10-05T13:09:09+00:00,,0.00157683,Other,"Bitcoin reserve, contact #29605135 neb_401 (1000+; 100%)"
,2018-10-05T13:16:06+00:00,,0.03153674,Other,"Bitcoin reserve, contact #29605603 neb_401 (1000+; 100%)"
,2018-10-05T13:32:50+00:00,,0.00262806,Other,"Bitcoin reserve, contact #29606810 neb_401 (1000+; 100%)"
,2018-10-05T13:36:29+00:00,,0.02102449,Other,"Bitcoin reserve, contact #29607062 neb_401 (1000+; 100%)"
,2018-10-05T13:49:26+00:00,,0.00105123,Other,"Bitcoin reserve, contact #29607943 neb_401 (1000+; 100%)"
,2018-10-05T14:05:00+00:00,,0.01146346,Other,"Bitcoin reserve, contact #29608984 neb_401 (1000+; 100%)"
,2018-10-05T14:08:07+00:00,0.01146346,,Other,Contact #29608984 trade canceled
,2018-10-05T14:14:21+00:00,,0.00312639,Other,"Bitcoin reserve, contact #29609825 neb_401 (1000+; 100%)"
,2018-10-05T14:38:10+00:00,,0.00105123,Other,"Bitcoin reserve, contact #29611766 neb_401 (1000+; 100%)"
,2018-10-05T15:11:32+00:00,0.01862949,,Other,Contact #29613874 release
,2018-10-05T15:18:23+00:00,0.03706569,,Other,Contact #29612155 release
,2018-10-05T15:18:50+00:00,,0.00199733,Other,"Bitcoin reserve, contact #29615244 neb_401 (1000+; 100%)"
,2018-10-05T15:22:59+00:00,,0.01146346,Other,"Bitcoin reserve, contact #29615601 neb_401 (1000+; 100%)"
,2018-10-05T15:38:27+00:00,,0.00364746,Other,"Bitcoin reserve, contact #29616898 neb_401 (1000+; 100%)"
,2018-10-05T16:04:40+00:00,,0.00525612,Other,"Bitcoin reserve, contact #29619093 neb_401 (1000+; 100%)"
,2018-10-05T16:05:07+00:00,,0.01576837,Other,"Bitcoin reserve, contact #29619133 neb_401 (1000+; 100%)"
,2018-10-05T16:07:50+00:00,,0.02373456,Other,"Bitcoin reserve, contact #29619365 neb_401 (1000+; 100%)"
,2018-10-05T16:12:11+00:00,,0.00111600,Other,"Bitcoin reserve, contact #29619746 neb_401 (1000+; 100%)"
,2018-10-05T16:17:06+00:00,,0.00201997,Other,"Bitcoin reserve, contact #29620154 neb_401 (1000+; 100%)"
,2018-10-05T16:33:28+00:00,,0.00608730,Other,"Bitcoin reserve, contact #29621517 neb_401 (1000+; 100%)"
,2018-10-05T17:22:45+00:00,0.01587436,,Other,Contact #29622032 release
,2018-10-05T17:25:42+00:00,0.05822107,,Other,Contact #29622839 release
,2018-10-05T22:50:48+00:00,0.07056932,,Other,Contact #29642810 release
,2018-10-06T15:27:04+00:00,0.07521635,,Other,Contact #29679358 release
,2018-10-06T16:03:39+00:00,0.02757178,,Other,Contact #29680872 release
,2018-10-06T16:14:24+00:00,0.01272152,,Other,Contact #29680181 release
,2018-10-06T21:53:52+00:00,,0.00564752,Other,"Bitcoin reserve, contact #29703471 neb_401 (1000+; 100%)"
,2018-10-06T21:55:33+00:00,0.00564752,,Other,Contact #29703471 trade canceled
,2018-10-06T21:56:59+00:00,,0.00463096,Other,"Bitcoin reserve, contact #29703584 neb_401 (1000+; 100%)"
,2018-10-06T22:01:38+00:00,,0.00858422,Other,"Bitcoin reserve, contact #29703751 neb_401 (1000+; 100%)"
,2018-10-07T00:50:03+00:00,,0.01129502,Other,"Bitcoin reserve, contact #29708556 neb_401 (1000+; 100%)"
,2018-10-07T02:55:24+00:00,,0.05078067,Other,"Bitcoin reserve, contact #29710519 neb_401 (1000+; 100%)"
,2018-10-07T02:56:17+00:00,,0.01016552,Other,"Bitcoin reserve, contact #29710534 neb_401 (1000+; 100%)"
,2018-10-07T02:57:13+00:00,0.01016552,,Other,Contact #29710534 trade canceled
,2018-10-07T02:57:44+00:00,,0.00960077,Other,"Bitcoin reserve, contact #29710547 neb_401 (1000+; 100%)"
,2018-10-07T03:10:02+00:00,0.03764254,,Other,Contact #29710589 release
,2018-10-07T03:13:25+00:00,0.05078067,,Other,Contact #29710519 trade canceled
,2018-10-07T05:08:33+00:00,,0.00829995,Other,"Bitcoin reserve, contact #29712189 neb_401 (1000+; 100%)"
,2018-10-07T08:03:28+00:00,,0.00442731,Other,"Bitcoin reserve, contact #29716111 neb_401 (1000+; 100%)"
,2018-10-08T05:52:20+00:00,0.00000710,,Other,Affiliate Payout ID 243096
,2018-10-08T12:21:07+00:00,0.04985233,,Other,Contact #29770122 release
,2018-10-08T13:09:49+00:00,,0.02358923,Other,"Bitcoin reserve, contact #29774694 neb_401 (1000+; 100%)"
,2018-10-08T13:53:05+00:00,,0.01723155,Other,"Bitcoin reserve, contact #29777317 neb_401 (1000+; 100%)"
,2018-10-08T13:56:48+00:00,0.01723155,,Other,Contact #29777317 trade canceled
,2018-10-08T13:59:51+00:00,,0.01772792,Other,"Bitcoin reserve, contact #29777735 neb_401 (1000+; 100%)"
,2018-10-08T15:18:47+00:00,,0.01107995,Other,"Bitcoin reserve, contact #29783105 neb_401 (1000+; 100%)"
,2018-10-08T17:44:51+00:00,,0.08863964,Other,"Bitcoin reserve, contact #29793225 neb_401 (1000+; 100%)"
,2018-10-08T18:26:19+00:00,,0.01551193,Other,"Bitcoin reserve, contact #29795994 neb_401 (1000+; 100%)"
,2018-10-08T18:50:22+00:00,,0.01147864,Other,"Bitcoin reserve, contact #29797478 neb_401 (1000+; 100%)"
,2018-10-08T18:51:29+00:00,,0.00986117,Other,"Bitcoin reserve, contact #29797531 neb_401 (1000+; 100%)"
,2018-10-08T20:24:03+00:00,0.01147864,,Other,Contact #29797478 payment timeout from buyer
,2018-10-09T10:47:48+00:00,,0.00658929,Other,Remboursement BTC à Mathieu Sweeney
,2018-10-09T11:52:58+00:00,0.10691980,,Other,Contact #29828949 release
,2018-10-09T12:04:41+00:00,,0.00641647,Other,"Bitcoin reserve, contact #29831402 neb_401 (1000+; 100%)"
,2018-10-09T12:12:37+00:00,0.03734839,,Other,Contact #29829815 release
,2018-10-09T15:55:10+00:00,,0.00543452,Other,"Bitcoin reserve, contact #29846187 neb_401 (1000+; 100%)"
,2018-10-09T16:21:58+00:00,,0.00706487,Other,"Bitcoin reserve, contact #29848039 neb_401 (1000+; 100%)"
,2018-10-09T16:22:54+00:00,0.00543452,,Other,Contact #29846187 trade canceled
,2018-10-09T16:48:59+00:00,,0.01871471,Other,"Bitcoin reserve, contact #29849918 neb_401 (1000+; 100%)"
,2018-10-09T16:49:05+00:00,0.01120907,,Other,Contact #29838044 release
,2018-10-09T16:49:26+00:00,0.01871471,,Other,Contact #29849918 trade canceled
,2018-10-09T19:44:42+00:00,,0.00564329,Other,"Bitcoin reserve, contact #29860844 neb_401 (1000+; 100%)"
,2018-10-09T20:55:11+00:00,,0.03029996,Other,"Bitcoin reserve, contact #29864375 neb_401 (1000+; 100%)"
,2018-10-11T03:27:44+00:00,,0.05643290,Other,"Bitcoin reserve, contact #29940072 neb_401 (1000+; 100%)"
,2018-10-11T03:43:25+00:00,,0.07336391,Other,"Bitcoin reserve, contact #29940312 neb_401 (1000+; 100%)"
,2018-10-11T03:58:25+00:00,,0.05643290,Other,"Bitcoin reserve, contact #29940559 neb_401 (1000+; 100%)"
,2018-10-11T04:00:19+00:00,,0.00710006,Other,"Bitcoin reserve, contact #29940599 neb_401 (1000+; 100%)"
,2018-10-11T05:32:03+00:00,0.00710006,,Other,Contact #29940599 payment timeout from buyer
,2018-10-11T05:32:03+00:00,0.05643290,,Other,Contact #29940559 payment timeout from buyer
,2018-10-11T13:07:50+00:00,,0.01145258,Other,"Bitcoin reserve, contact #29962026 neb_401 (1000+; 100%)"
,2018-10-11T13:23:33+00:00,,0.00288805,Other,"Bitcoin reserve, contact #29963021 neb_401 (1000+; 100%)"
,2018-10-11T13:50:15+00:00,,0.01503875,Other,"Bitcoin reserve, contact #29964719 neb_401 (1000+; 100%)"
,2018-10-11T14:22:58+00:00,,0.01212983,Other,"Bitcoin reserve, contact #29967114 neb_401 (1000+; 100%)"
,2018-10-11T14:31:15+00:00,,0.01155222,Other,"Bitcoin reserve, contact #29967732 neb_401 (1000+; 100%)"
,2018-10-11T14:35:24+00:00,0.01212983,,Other,Contact #29967114 trade canceled
,2018-10-11T15:07:00+00:00,0.01155222,,Other,Contact #29967732 trade canceled
,2018-10-11T15:21:24+00:00,0.00950266,,Other,Contact #29965247 release
,2018-10-11T15:28:06+00:00,,0.00347048,Other,"Bitcoin reserve, contact #29972186 neb_401 (1000+; 100%)"
,2018-10-11T16:17:19+00:00,0.06335108,,Other,Contact #29966961 release
,2018-10-11T17:02:38+00:00,0.07245744,,Other,Contact #29973472 release
,2018-10-11T17:18:11+00:00,0.01247412,,Other,Contact #29975012 release
,2018-10-12T00:05:31+00:00,,0.01446033,Other,"Bitcoin reserve, contact #30001813 neb_401 (1000+; 100%)"
,2018-10-12T00:11:36+00:00,0.01446033,,Other,Contact #30001813 trade canceled
,2018-10-12T00:27:47+00:00,,0.00578414,Other,"Bitcoin reserve, contact #30002426 neb_401 (1000+; 100%)"
,2018-10-12T02:21:32+00:00,,0.00578414,Other,"Bitcoin reserve, contact #30004892 neb_401 (1000+; 100%)"
,2018-10-12T06:52:02+00:00,,0.00295050,Other,"Bitcoin reserve, contact #30010048 neb_401 (1000+; 100%)"
,2018-10-12T12:29:14+00:00,,0.00580367,Other,"Bitcoin reserve, contact #30025710 neb_401 (1000+; 100%)"
,2018-10-12T14:00:42+00:00,,0.00290184,Other,"Bitcoin reserve, contact #30031873 neb_401 (1000+; 100%)"
,2018-10-12T14:05:15+00:00,,0.00812515,Other,"Bitcoin reserve, contact #30032204 neb_401 (1000+; 100%)"
,2018-10-12T15:43:17+00:00,,0.01176720,Other,"Bitcoin reserve, contact #30039598 neb_401 (1000+; 100%)"
,2018-10-12T16:34:43+00:00,,0.01108735,Other,"Bitcoin reserve, contact #30043900 neb_401 (1000+; 100%)"
,2018-10-12T17:44:38+00:00,0.03970841,,Other,Contact #30046418 release
,2018-10-12T17:47:53+00:00,0.01482622,,Other,Contact #30049356 release
,2018-10-12T23:31:01+00:00,,0.00291652,Other,"Bitcoin reserve, contact #30067557 neb_401 (1000+; 100%)"
,2018-10-12T23:32:53+00:00,,0.01353380,Other,"Bitcoin reserve, contact #30067637 neb_401 (1000+; 100%)"
,2018-10-13T03:29:53+00:00,,0.00590146,Other,"Bitcoin reserve, contact #30072938 neb_401 (1000+; 100%)"
,2018-10-13T04:13:02+00:00,,0.00591093,Send to address,14EJuLjBar3eJBWM13MQWujQhUj1JTibyp
,2018-10-13T04:13:02+00:00,,0.00005000,Other,fee
,2018-10-13T04:14:41+00:00,,0.00414358,Other,"Bitcoin reserve, contact #30073642 neb_401 (1000+; 100%)"
,2018-10-13T04:43:51+00:00,0.00414358,,Other,Contact #30073642 trade canceled
,2018-10-13T06:47:57+00:00,,0.00400000,Send to address,37QEdTPnYWAaZ3ZfV4PFFzzqQi3n97DGB9
,2018-10-13T06:47:57+00:00,,0.00005000,Other,fee
,2018-10-14T12:43:13+00:00,0.06128529,,Other,Contact #30145485 release
,2018-10-14T15:10:37+00:00,,0.00410294,Other,"Bitcoin reserve, contact #30154284 neb_401 (1000+; 100%)"
,2018-10-14T16:16:38+00:00,0.01595467,,Other,Contact #30157060 release
,2018-10-15T05:52:13+00:00,0.00003223,,Other,Affiliate Payout ID 245498
,2018-10-15T11:37:49+00:00,,0.00237848,Other,Remboursement BTC à Mathieu Sweeney
,2018-10-15T12:52:51+00:00,,0.03444140,Other,"Bitcoin reserve, contact #30197569 neb_401 (1000+; 100%)"
,2018-10-15T14:21:37+00:00,,0.01347752,Other,"Bitcoin reserve, contact #30203427 neb_401 (1000+; 100%)"
,2018-10-15T15:21:38+00:00,,0.00842345,Other,"Bitcoin reserve, contact #30207890 neb_401 (1000+; 100%)"
,2018-10-15T15:32:19+00:00,,0.00842345,Other,"Bitcoin reserve, contact #30208720 neb_401 (1000+; 100%)"
,2018-10-15T17:00:59+00:00,,0.00842345,Other,"Bitcoin reserve, contact #30215174 neb_401 (1000+; 100%)"
,2018-10-15T18:32:02+00:00,0.00842345,,Other,Contact #30215174 payment timeout from buyer
,2018-10-15T19:48:03+00:00,,0.00261181,Other,"Bitcoin reserve, contact #30225827 neb_401 (1000+; 100%)"
,2018-10-16T17:31:27+00:00,,0.01352781,Other,"Bitcoin reserve, contact #30277999 neb_401 (1000+; 100%)"
,2018-10-16T18:04:13+00:00,,0.05641726,Other,"Bitcoin reserve, contact #30279741 neb_401 (1000+; 100%)"
,2018-10-16T18:25:44+00:00,,0.02818294,Other,"Bitcoin reserve, contact #30280907 neb_401 (1000+; 100%)"
,2018-10-16T19:21:53+00:00,,0.00563659,Other,"Bitcoin reserve, contact #30284494 neb_401 (1000+; 100%)"
,2018-10-16T19:34:15+00:00,,0.00845717,Other,"Bitcoin reserve, contact #30285261 neb_401 (1000+; 100%)"
,2018-10-16T19:39:38+00:00,0.10874474,,Other,Contact #30282385 release
,2018-10-16T21:05:29+00:00,,0.01127624,Other,"Bitcoin reserve, contact #30290376 neb_401 (1000+; 100%)"
,2018-10-17T17:05:35+00:00,,0.00856783,Other,"Bitcoin reserve, contact #30339696 neb_401 (1000+; 100%)"
,2018-10-17T17:41:01+00:00,,0.00741972,Other,"Bitcoin reserve, contact #30342264 neb_401 (1000+; 100%)"
,2018-10-17T18:14:09+00:00,,0.22847551,Other,"Bitcoin reserve, contact #30344439 neb_401 (1000+; 100%)"
,2018-10-17T19:17:19+00:00,0.03396016,,Other,Contact #30345851 release
,2018-10-17T19:28:16+00:00,,0.04700000,Other,391.93 CAD (5698.27 MXN) to Jesús Josmar Morales Ruiz
,2018-10-18T01:27:19+00:00,0.03588396,,Other,Contact #30360843 release
,2018-10-18T05:52:31+00:00,0.00009620,,Other,Affiliate Payout ID 246552
,2018-10-18T12:42:09+00:00,0.06411267,,Other,Contact #30364402 release
,2018-10-18T14:20:25+00:00,,0.00815693,Other,"Bitcoin reserve, contact #30391044 neb_401 (1000+; 100%)"
,2018-10-18T17:31:03+00:00,,0.05750052,Other,"Bitcoin reserve, contact #30404345 neb_401 (1000+; 100%)"
,2018-10-18T17:44:00+00:00,,0.03262773,Other,"Bitcoin reserve, contact #30405180 neb_401 (1000+; 100%)"
,2018-10-18T17:45:02+00:00,,0.00200000,Other,N=Mehdi P=20.00 id=1673
,2018-10-18T21:32:17+00:00,0.05805826,,Other,Contact #30415043 release
,2018-10-19T01:04:56+00:00,,0.01577007,Other,"Bitcoin reserve, contact #30424740 neb_401 (1000+; 100%)"
,2018-10-19T06:52:53+00:00,0.05345962,,Other,Contact #30429826 release
,2018-10-19T07:16:15+00:00,,0.00826569,Other,"Bitcoin reserve, contact #30432235 neb_401 (1000+; 100%)"
,2018-10-19T15:00:44+00:00,,0.00606020,Other,"Bitcoin reserve, contact #30459413 neb_401 (1000+; 100%)"
,2018-10-19T16:32:04+00:00,0.00606020,,Other,Contact #30459413 payment timeout from buyer
,2018-10-19T18:19:47+00:00,0.01693097,,Other,Contact #30473063 release
,2018-10-19T19:46:23+00:00,0.07108170,,Other,Contact #30479222 release
,2018-10-20T00:54:21+00:00,,0.01143829,Other,"Bitcoin reserve, contact #30494515 neb_401 (1000+; 100%)"
,2018-10-20T16:17:04+00:00,,0.01139381,Other,"Bitcoin reserve, contact #30532038 neb_401 (1000+; 100%)"
,2018-10-20T16:43:15+00:00,,0.03987835,Other,"Bitcoin reserve, contact #30533860 neb_401 (1000+; 100%)"
,2018-10-20T17:17:49+00:00,,0.03076330,Other,"Bitcoin reserve, contact #30536188 neb_401 (1000+; 100%)"
,2018-10-20T17:26:13+00:00,0.03632969,,Other,Contact #30533270 release
,2018-10-20T19:37:10+00:00,,0.00572306,Other,"Bitcoin reserve, contact #30544180 neb_401 (1000+; 100%)"
,2018-10-20T19:56:39+00:00,0.00572306,,Other,Contact #30544180 trade canceled
,2018-10-20T20:17:50+00:00,,0.00572306,Other,"Bitcoin reserve, contact #30546023 neb_401 (1000+; 100%)"
,2018-10-20T21:23:22+00:00,,0.02289227,Other,"Bitcoin reserve, contact #30548689 neb_401 (1000+; 100%)"
,2018-10-20T22:17:29+00:00,,0.01396428,Other,"Bitcoin reserve, contact #30550662 neb_401 (1000+; 100%)"
,2018-10-20T22:35:51+00:00,0.03627180,,Other,Contact #30550772 release
,2018-10-20T22:42:36+00:00,0.02376045,,Other,Contact #30550733 release
,2018-10-21T00:59:33+00:00,,0.00660000,Send to address,34zpUid6o5KWZiQQ2EV8oda6QRTc3XbDx7
,2018-10-21T00:59:33+00:00,,0.00005000,Other,fee
,2018-10-21T02:22:25+00:00,0.04289255,,Other,Contact #30555526 release
,2018-10-21T03:40:32+00:00,,0.01123017,Other,"Bitcoin reserve, contact #30557384 neb_401 (1000+; 100%)"
,2018-10-21T03:49:01+00:00,,0.01313930,Other,"Bitcoin reserve, contact #30557500 neb_401 (1000+; 100%)"
,2018-10-21T04:23:18+00:00,,0.01145477,Other,"Bitcoin reserve, contact #30557931 neb_401 (1000+; 100%)"
,2018-10-21T05:14:42+00:00,0.01145477,,Other,Contact #30557931 trade canceled
,2018-10-21T05:25:46+00:00,,0.01250729,Other,"Bitcoin reserve, contact #30558850 neb_401 (1000+; 100%)"
,2018-10-22T00:31:06+00:00,0.01213059,,Other,Contact #30601627 release
,2018-10-22T01:21:44+00:00,,0.00101000,Other,"Bitcoin reserve, contact #30603183 neb_401 (1000+; 100%)"
,2018-10-22T01:33:25+00:00,0.00870000,,Other,3FEKd4kvAArydMMxtBnj6YmL9Kv5zEGkbG
,2018-10-22T01:33:25+00:00,,0.00015000,Other,Deposit fee
,2018-10-22T17:17:11+00:00,0.01662967,,Other,Contact #30638113 release
,2018-10-22T19:07:54+00:00,,0.11538598,Other,"Bitcoin reserve, contact #30647963 neb_401 (1000+; 100%)"
,2018-10-22T19:34:33+00:00,0.11538598,,Other,Contact #30647963 trade canceled
,2018-10-22T19:45:30+00:00,,0.11538598,Other,"Bitcoin reserve, contact #30650141 neb_401 (1000+; 100%)"
,2018-10-22T20:02:50+00:00,,0.01732167,Other,"Bitcoin reserve, contact #30651098 neb_401 (1000+; 100%)"
,2018-10-22T20:06:14+00:00,0.01732167,,Other,Contact #30651098 trade canceled
,2018-10-22T21:31:45+00:00,,0.05619298,Other,"Bitcoin reserve, contact #30655514 neb_401 (1000+; 100%)"
,2018-10-22T21:32:05+00:00,0.01960170,,Other,Contact #30655246 release
,2018-10-22T21:48:23+00:00,,0.01154778,Other,"Bitcoin reserve, contact #30656298 neb_401 (1000+; 100%)"
,2018-10-22T22:47:02+00:00,0.04562842,,Other,Contact #30656620 release
,2018-10-22T23:38:31+00:00,,0.04615439,Other,"Bitcoin reserve, contact #30660607 neb_401 (1000+; 100%)"
,2018-10-23T01:12:03+00:00,0.04615439,,Other,Contact #30660607 payment timeout from buyer
,2018-10-23T02:04:16+00:00,,0.04615439,Other,Contact #30660607 reopen
,2018-10-23T16:30:13+00:00,0.03015200,,Other,Contact #30693380 release
,2018-10-23T17:34:12+00:00,0.10187155,,Other,Contact #30696453 release
,2018-10-23T23:16:46+00:00,,0.11610543,Other,"Bitcoin reserve, contact #30719740 neb_401 (1000+; 100%)"
,2018-10-23T23:23:50+00:00,0.11610543,,Other,Contact #30719740 trade canceled
,2018-10-23T23:41:48+00:00,,0.00998507,Other,"Bitcoin reserve, contact #30720476 neb_401 (1000+; 100%)"
,2018-10-23T23:58:54+00:00,0.09105882,,Other,Contact #30719586 release
,2018-10-24T01:12:03+00:00,0.00998507,,Other,Contact #30720476 payment timeout from buyer
,2018-10-24T02:13:52+00:00,0.00740000,,Other,3CwhpjoNKDiWV6stkBAFDY7ZsMzbUyqsVY
,2018-10-24T02:13:52+00:00,,0.00015000,Other,Deposit fee
,2018-10-24T05:32:07+00:00,,0.00010000,Send to address,1FJKWLx3SEspY682CpugvstG5BVB9TiuSf
,2018-10-24T05:32:07+00:00,,0.00005000,Other,fee
,2018-10-24T17:00:15+00:00,,0.01090743,Other,"Bitcoin reserve, contact #30759929 neb_401 (1000+; 100%)"
,2018-10-24T17:01:41+00:00,0.01090743,,Other,Contact #30759929 trade canceled
,2018-10-24T18:28:03+00:00,,0.00291621,Other,"Bitcoin reserve, contact #30765358 neb_401 (1000+; 100%)"
,2018-10-24T18:39:02+00:00,0.00291621,,Other,Contact #30765358 trade canceled
,2018-10-24T18:42:26+00:00,,0.00875484,Other,"Bitcoin reserve, contact #30766148 neb_401 (1000+; 100%)"
,2018-10-24T18:42:38+00:00,0.00875484,,Other,Contact #30766148 trade canceled
,2018-10-24T18:50:21+00:00,,0.00875484,Other,"Bitcoin reserve, contact #30766636 neb_401 (1000+; 100%)"
,2018-10-24T19:09:20+00:00,,0.01721575,Other,"Bitcoin reserve, contact #30767611 neb_401 (1000+; 100%)"
,2018-10-24T19:12:56+00:00,,0.00860788,Other,"Bitcoin reserve, contact #30767820 neb_401 (1000+; 100%)"
,2018-10-24T19:47:19+00:00,,0.00860788,Other,"Bitcoin reserve, contact #30769586 neb_401 (1000+; 100%)"
,2018-10-24T19:50:12+00:00,0.00860788,,Other,Contact #30769586 trade canceled
,2018-10-24T20:49:34+00:00,,0.20314589,Other,"Bitcoin reserve, contact #30772534 neb_401 (1000+; 100%)"
,2018-10-25T17:40:55+00:00,0.06155292,,Other,Contact #30803838 release
,2018-10-25T18:02:56+00:00,0.02411023,,Other,Contact #30824356 release
,2018-10-25T19:45:31+00:00,,0.08565371,Other,"Bitcoin reserve, contact #30831321 neb_401 (1000+; 100%)"
,2018-10-25T21:30:02+00:00,0.02608591,,Other,Contact #30834930 release
,2018-10-25T21:30:48+00:00,0.06748959,,Other,Contact #30834551 release
,2018-10-25T21:35:40+00:00,0.03439448,,Other,Contact #30834073 release
,2018-10-25T21:39:11+00:00,0.03599381,,Other,Contact #30834940 release
,2018-10-25T22:45:31+00:00,,0.10100011,Other,"Bitcoin reserve, contact #30839586 neb_401 (1000+; 100%)"
,2018-10-25T23:14:49+00:00,,0.01158776,Other,"Bitcoin reserve, contact #30840635 neb_401 (1000+; 100%)"
,2018-10-25T23:19:29+00:00,0.03596299,,Other,Contact #30839409 release
,2018-10-26T00:12:54+00:00,0.02182754,,Other,Contact #30841397 release
,2018-10-26T01:06:29+00:00,,0.04380175,Other,"Bitcoin reserve, contact #30843808 neb_401 (1000+; 100%)"
,2018-10-26T02:05:28+00:00,0.02187847,,Other,Contact #30844730 release
,2018-10-26T02:25:16+00:00,0.02546545,,Other,Contact #30844585 release
,2018-10-26T13:55:38+00:00,,0.01028497,Other,"Bitcoin reserve, contact #30872541 neb_401 (1000+; 100%)"
,2018-10-26T15:02:57+00:00,0.02019561,,Other,Contact #30874913 release
,2018-10-26T15:50:53+00:00,0.01122045,,Other,Contact #30880849 release
,2018-10-26T17:48:37+00:00,,0.02314473,Other,"Bitcoin reserve, contact #30891005 neb_401 (1000+; 100%)"
,2018-10-26T18:20:38+00:00,,0.02893090,Other,"Bitcoin reserve, contact #30893442 neb_401 (1000+; 100%)"
,2018-10-26T19:33:20+00:00,,0.01735855,Other,"Bitcoin reserve, contact #30898226 neb_401 (1000+; 100%)"
,2018-10-26T21:17:31+00:00,,0.02508045,Other,"Bitcoin reserve, contact #30904329 neb_401 (1000+; 100%)"
,2018-10-26T23:33:56+00:00,,0.01514950,Other,"Bitcoin reserve, contact #30910254 neb_401 (1000+; 100%)"
,2018-10-26T23:34:13+00:00,0.01514950,,Other,Contact #30910254 trade canceled
,2018-10-26T23:34:25+00:00,,0.01541439,Other,"Bitcoin reserve, contact #30910279 neb_401 (1000+; 100%)"
,2018-10-27T03:07:14+00:00,0.03898732,,Other,Contact #30915044 release
