TXID, Created, Received, Sent, TXtype, TXdesc, TXNotes
,2017-09-01T03:33:23+00:00,,0.00708484,Withdraw,
,2017-09-01T05:04:03+00:00,0.00708484,,Trade,
,2017-09-01T15:58:08+00:00,0.09627620,,Trade,
,2017-09-01T16:53:59+00:00,0.03943336,,Trade,
,2017-09-01T19:09:17+00:00,0.12637732,,Trade,
,2017-09-01T21:27:14+00:00,,0.02162861,Withdraw,
,2017-09-01T23:00:04+00:00,0.02162861,,Trade,
,2017-09-02T11:15:51+00:00,,0.03555252,Withdraw,
,2017-09-02T11:25:38+00:00,0.03555252,,Trade,
,2017-09-02T22:25:51+00:00,,0.00355525,Withdraw,
,2017-09-02T22:34:19+00:00,,0.00355525,Withdraw,
,2017-09-02T22:47:14+00:00,0.00355525,,Trade,
,2017-09-02T23:52:50+00:00,,0.02488676,Withdraw,
,2017-09-03T00:02:42+00:00,0.02488676,,Trade,
,2017-09-03T00:08:04+00:00,0.00355525,,Trade,
,2017-09-03T04:02:16+00:00,,0.01066575,Withdraw,
,2017-09-03T04:10:39+00:00,,0.01075592,Withdraw,
,2017-09-03T05:42:51+00:00,,0.00714656,Withdraw,
,2017-09-03T06:24:55+00:00,0.00714656,,Trade,
,2017-09-03T06:35:04+00:00,,0.00716665,Withdraw,
,2017-09-03T09:17:45+00:00,,0.00591855,Trade,
,2017-09-03T10:48:02+00:00,0.00591855,,Trade,
,2017-09-03T16:46:43+00:00,0.01318637,,Deposit,
,2017-09-03T16:46:43+00:00,,0.00073553,Withdraw,
,2017-09-03T23:13:07+00:00,,0.03181423,Withdraw,
,2017-09-03T23:16:24+00:00,0.03181423,,Trade,
,2017-09-04T05:28:43+00:00,,0.03065671,Withdraw,
,2017-09-04T07:00:05+00:00,0.03065671,,Trade,
,2017-09-05T11:05:54+00:00,,0.23793333,Trade,
,2017-09-05T12:36:04+00:00,0.23793333,,Trade,
,2017-09-05T13:11:39+00:00,,0.03578510,Withdraw,
,2017-09-05T14:37:12+00:00,,0.03318422,Withdraw,
,2017-09-05T14:41:18+00:00,,0.23793333,Trade,
,2017-09-05T16:58:25+00:00,0.23793333,,Trade,
,2017-09-05T21:05:18+00:00,,0.22492295,Withdraw,
,2017-09-05T21:12:40+00:00,0.22492295,,Trade,
,2017-09-05T21:23:14+00:00,,0.26385952,Withdraw,
,2017-09-05T22:10:58+00:00,,0.05863545,Withdraw,
,2017-09-06T06:45:16+00:00,0.03318422,,Trade,
,2017-09-06T18:48:49+00:00,,0.01542312,Withdraw,
,2017-09-06T18:51:33+00:00,,0.03084624,Withdraw,
,2017-09-06T18:56:20+00:00,0.35810206,,Trade,
,2017-09-06T19:36:24+00:00,,0.26219304,Withdraw,
,2017-09-06T19:58:32+00:00,0.26219304,,Trade,
,2017-09-06T20:47:54+00:00,,0.30383205,Withdraw,
,2017-09-06T21:20:22+00:00,0.30383205,,Trade,
,2017-09-06T22:08:57+00:00,,0.03074558,Withdraw,
,2017-09-06T22:18:19+00:00,0.03074558,,Trade,
,2017-09-06T22:23:31+00:00,,0.01542312,Withdraw,
,2017-09-06T22:29:01+00:00,,0.01156734,Withdraw,
,2017-09-07T13:53:44+00:00,,0.01505584,Withdraw,
,2017-09-07T13:59:44+00:00,,0.03011169,Withdraw,
,2017-09-07T15:25:26+00:00,,0.01511951,Withdraw,
,2017-09-07T16:03:32+00:00,,0.06047804,Withdraw,
,2017-09-07T16:18:18+00:00,,0.10542892,Withdraw,
,2017-09-07T17:11:24+00:00,,0.01516062,Withdraw,
,2017-09-07T17:20:40+00:00,,0.09096367,Withdraw,
,2017-09-07T18:05:00+00:00,,0.01343988,Withdraw,
,2017-09-07T18:07:27+00:00,,0.04548184,Withdraw,
,2017-09-07T19:56:04+00:00,0.01511951,,Trade,
,2017-09-07T20:52:04+00:00,0.10542892,,Trade,
,2017-09-08T00:15:01+00:00,,0.05976855,Withdraw,
,2017-09-08T00:27:48+00:00,0.05976855,,Trade,
,2017-09-08T15:59:12+00:00,,0.04483947,Withdraw,
,2017-09-08T16:00:56+00:00,,0.02463707,Withdraw,
,2017-09-08T16:04:06+00:00,0.04483947,,Trade,
,2017-09-08T18:41:15+00:00,,0.01289442,Withdraw,
,2017-09-08T19:08:29+00:00,,0.03545964,Withdraw,
,2017-09-08T20:10:35+00:00,0.34293553,,Trade,
,2017-09-08T20:32:04+00:00,0.02463707,,Trade,
,2017-09-08T21:19:10+00:00,,0.15551189,Withdraw,
,2017-09-08T23:17:59+00:00,,0.02599601,Withdraw,
,2017-09-09T05:24:06+00:00,0.04512000,,Deposit,
,2017-09-09T05:24:06+00:00,,0.00053946,Withdraw,
,2017-09-09T21:30:08+00:00,,0.04340762,Withdraw,
,2017-09-09T23:41:30+00:00,,0.01677738,Withdraw,
,2017-09-10T02:04:03+00:00,0.04340762,,Trade,
,2017-09-10T04:12:04+00:00,0.01677738,,Trade,
,2017-09-10T20:24:50+00:00,,0.11417860,Withdraw,
,2017-09-10T21:10:18+00:00,0.11417860,,Trade,
,2017-09-11T12:40:42+00:00,,0.20527551,Withdraw,
,2017-09-11T13:21:39+00:00,,0.02993602,Withdraw,
,2017-09-11T13:51:52+00:00,,0.05131888,Withdraw,
,2017-09-11T17:52:03+00:00,0.02993602,,Trade,
,2017-09-11T19:56:58+00:00,0.03361842,,Trade,
,2017-09-11T20:40:53+00:00,,0.09025271,Withdraw,
,2017-09-11T21:50:32+00:00,0.09025271,,Trade,
,2017-09-11T22:12:26+00:00,0.35248688,,Trade,
,2017-09-12T11:29:23+00:00,,0.04411507,Withdraw,
,2017-09-12T12:50:25+00:00,,0.02646905,Withdraw,
,2017-09-12T19:19:27+00:00,0.27445986,,Trade,
,2017-09-12T21:33:11+00:00,0.08109173,,Trade,
,2017-09-13T15:05:10+00:00,,0.03716037,Withdraw,
,2017-09-13T16:32:04+00:00,,0.03771788,Withdraw,
,2017-09-13T16:42:14+00:00,0.03716037,,Trade,
,2017-09-13T18:56:58+00:00,0.02582096,,Trade,
,2017-09-13T19:35:36+00:00,,0.03140662,Withdraw,
,2017-09-13T20:00:18+00:00,0.05454196,,Trade,
,2017-09-13T22:12:37+00:00,,0.77709579,Withdraw,
,2017-09-13T23:07:39+00:00,0.77709579,,Trade,
,2017-09-14T14:21:03+00:00,0.01286942,,Trade,
,2017-09-14T16:01:33+00:00,,0.03139051,Withdraw,
,2017-09-14T16:12:33+00:00,,0.00609957,Withdraw,
,2017-09-14T16:13:05+00:00,,0.01524894,Withdraw,
,2017-09-14T16:30:30+00:00,0.00609957,,Trade,
,2017-09-14T18:12:20+00:00,,0.00621744,Withdraw,
,2017-09-14T19:09:43+00:00,0.00621744,,Trade,
,2017-09-14T20:07:00+00:00,0.11745137,,Trade,
,2017-09-14T20:39:55+00:00,,0.00521103,Withdraw,
,2017-09-14T21:35:56+00:00,,0.02132966,Withdraw,
,2017-09-14T21:50:15+00:00,,0.02986153,Withdraw,
,2017-09-15T12:37:48+00:00,,0.04439560,Withdraw,
,2017-09-15T13:27:30+00:00,0.04439560,,Trade,
,2017-09-15T14:07:47+00:00,,0.04208334,Withdraw,
,2017-09-15T16:38:43+00:00,0.10724298,,Trade,
,2017-09-15T17:17:07+00:00,,0.20849167,Withdraw,
,2017-09-15T17:47:19+00:00,,0.22744547,Withdraw,
,2017-09-15T19:46:46+00:00,,0.03430706,Withdraw,
,2017-09-15T20:22:12+00:00,,0.02534292,Withdraw,
,2017-09-15T21:29:52+00:00,0.11076725,,Trade,
,2017-09-15T22:35:13+00:00,,0.04392774,Withdraw,
,2017-09-16T04:06:37+00:00,0.07955928,,Trade,
,2017-09-16T17:27:19+00:00,,0.02534292,Withdraw,
,2017-09-16T19:09:17+00:00,,0.16895283,Withdraw,
,2017-09-17T16:33:10+00:00,,0.31526048,Withdraw,
,2017-09-17T19:28:38+00:00,0.03545489,,Deposit,
,2017-09-17T19:28:38+00:00,,0.00026992,Withdraw,
,2017-09-17T22:15:07+00:00,0.05530964,,Trade,
,2017-09-17T22:16:34+00:00,,0.05254341,Withdraw,
,2017-09-17T22:30:09+00:00,0.05254341,,Trade,
,2017-09-17T22:32:38+00:00,,0.05254341,Withdraw,
,2017-09-17T22:53:54+00:00,0.16342880,,Trade,
,2017-09-17T23:06:44+00:00,,0.03502894,Withdraw,
,2017-09-17T23:15:05+00:00,0.03502894,,Trade,
,2017-09-18T02:45:18+00:00,0.07838910,,Trade,
,2017-09-18T03:12:42+00:00,,0.03907545,Withdraw,
,2017-09-18T03:12:42+00:00,,0.00008743,Withdraw,
,2017-09-18T16:42:25+00:00,0.09676114,,Trade,
,2017-09-19T00:16:40+00:00,,0.01009888,Withdraw,
,2017-09-19T00:46:25+00:00,0.01009888,,Trade,
,2017-09-19T12:00:34+00:00,,0.08415937,Withdraw,
,2017-09-19T12:09:59+00:00,0.08415937,,Trade,
,2017-09-19T12:41:58+00:00,,0.01743056,Withdraw,
,2017-09-19T22:23:23+00:00,,0.22725023,Withdraw,
,2017-09-19T22:30:23+00:00,0.10294357,,Trade,
,2017-09-19T23:13:43+00:00,,0.09378416,Withdraw,
,2017-09-20T00:42:57+00:00,0.09378416,,Trade,
,2017-09-20T02:56:03+00:00,0.22725023,,Trade,
,2017-09-20T11:38:30+00:00,,0.04482498,Withdraw,
,2017-09-20T11:38:59+00:00,,0.19722990,Withdraw,
,2017-09-20T12:04:38+00:00,,0.04482498,Withdraw,
,2017-09-20T12:11:57+00:00,,0.01792999,Withdraw,
,2017-09-20T12:13:07+00:00,0.01792999,,Trade,
,2017-09-20T12:30:59+00:00,0.04482498,,Trade,
,2017-09-20T12:40:31+00:00,,0.02198922,Withdraw,
,2017-09-20T13:10:35+00:00,0.02198922,,Trade,
,2017-09-20T13:22:24+00:00,,0.09234125,Withdraw,
,2017-09-20T13:41:57+00:00,0.09234125,,Trade,
,2017-09-20T15:06:17+00:00,,0.11526880,Withdraw,
,2017-09-20T16:12:04+00:00,0.19722990,,Trade,
,2017-09-20T16:14:17+00:00,0.20120152,,Trade,
,2017-09-20T18:50:43+00:00,,0.09209214,Withdraw,
,2017-09-20T20:24:04+00:00,0.09209214,,Trade,
,2017-09-20T21:06:44+00:00,,0.09209214,Trade,
,2017-09-20T21:36:05+00:00,,0.01318938,Withdraw,
,2017-09-20T22:45:40+00:00,,0.03381494,Withdraw,
,2017-09-21T00:16:04+00:00,0.03381494,,Trade,
,2017-09-21T08:09:54+00:00,,0.36523833,Withdraw,
,2017-09-21T08:10:56+00:00,0.36523833,,Trade,
,2017-09-21T12:43:46+00:00,,0.36894454,Withdraw,
,2017-09-21T13:17:57+00:00,0.12347501,,Trade,
,2017-09-21T15:12:01+00:00,0.36894454,,Trade,
,2017-09-21T17:40:28+00:00,,0.02132115,Withdraw,
,2017-09-21T19:47:53+00:00,0.31454982,,Trade,
,2017-09-21T21:55:19+00:00,,0.04264230,Withdraw,
,2017-09-21T22:12:04+00:00,0.02132115,,Trade,
,2017-09-22T10:22:45+00:00,,0.03768523,Withdraw,
,2017-09-22T12:05:30+00:00,,0.34953433,Withdraw,
,2017-09-22T14:56:04+00:00,0.03768523,,Trade,
,2017-09-22T15:03:34+00:00,,0.02304085,Withdraw,
,2017-09-22T16:25:58+00:00,,0.02304085,Withdraw,
,2017-09-22T16:36:04+00:00,0.02304085,,Trade,
,2017-09-22T17:56:02+00:00,0.02304085,,Trade,
,2017-09-22T18:28:35+00:00,,0.40303272,Withdraw,
,2017-09-22T19:29:11+00:00,0.24775153,,Trade,
,2017-09-22T19:48:33+00:00,,0.09807658,Withdraw,
,2017-09-22T19:51:20+00:00,0.20776199,,Trade,
,2017-09-22T19:52:57+00:00,0.09807658,,Trade,
,2017-09-22T19:54:08+00:00,,0.11208751,Withdraw,
,2017-09-22T20:04:14+00:00,,0.03644638,Withdraw,
,2017-09-22T23:17:36+00:00,,0.18052122,Withdraw,
,2017-09-23T00:55:24+00:00,,0.02802187,Withdraw,
,2017-09-23T04:05:39+00:00,0.34640055,,Trade,
,2017-09-23T06:46:53+00:00,,0.05060400,Withdraw,
,2017-09-23T06:46:53+00:00,,0.00008373,Withdraw,
,2017-09-23T14:52:51+00:00,,0.00842874,Withdraw,
,2017-09-23T15:13:15+00:00,0.02802187,,Trade,
,2017-09-23T15:20:35+00:00,,0.10100057,Withdraw,
,2017-09-23T16:33:03+00:00,,0.03648639,Withdraw,
,2017-09-23T16:52:09+00:00,,0.28271466,Withdraw,
,2017-09-23T18:20:06+00:00,0.28271466,,Trade,
,2017-09-23T18:34:05+00:00,,0.00453304,Withdraw,
,2017-09-23T18:58:20+00:00,,0.28406040,Withdraw,
,2017-09-24T03:25:18+00:00,0.20316680,,Deposit,
,2017-09-24T03:25:18+00:00,,0.00024606,Withdraw,
,2017-09-24T03:25:55+00:00,0.04461575,,Deposit,
,2017-09-24T03:25:55+00:00,,0.00024606,Withdraw,
,2017-09-24T06:15:21+00:00,0.02992455,,Deposit,
,2017-09-24T06:15:21+00:00,,0.00024843,Withdraw,
,2017-09-24T14:15:25+00:00,,0.05191912,Withdraw,
,2017-09-24T22:39:59+00:00,0.50999951,,Trade,
,2017-09-25T00:43:27+00:00,0.38588430,,Trade,
,2017-09-26T10:01:03+00:00,,0.02292371,Withdraw,
,2017-09-26T14:34:08+00:00,,0.02098526,Withdraw,
,2017-09-27T16:10:45+00:00,,1.07599490,Withdraw,
,2017-09-27T16:46:43+00:00,1.07599490,,Trade,
,2017-09-27T18:01:38+00:00,,0.16553768,Withdraw,
,2017-09-27T18:07:27+00:00,0.16553768,,Trade,
