TXID, Created, Received, Sent, TXtype, TXdesc, TXNotes
,2018-02-01T00:16:23+00:00,,0.15672838,Trade,
,2018-02-01T00:46:52+00:00,,0.00938311,Withdraw,
,2018-02-01T02:19:29+00:00,0.03896520,,Trade,
,2018-02-01T16:13:16+00:00,0.15672838,,Trade,
,2018-02-01T19:40:34+00:00,0.04704882,,Deposit,
,2018-02-01T19:40:34+00:00,,0.00032232,Withdraw,
,2018-02-01T20:45:18+00:00,0.01489543,,Trade,
,2018-02-01T20:59:05+00:00,0.04356044,,Trade,
,2018-02-01T21:09:30+00:00,,0.11582287,Withdraw,
,2018-02-01T21:41:49+00:00,0.07875111,,Trade,
,2018-02-01T22:43:49+00:00,0.00934371,,Trade,
,2018-02-01T22:48:53+00:00,,0.21883052,Withdraw,
,2018-02-01T23:03:18+00:00,0.00852018,,Trade,
,2018-02-01T23:06:34+00:00,0.11826191,,Trade,
,2018-02-01T23:31:16+00:00,,0.01201833,Withdraw,
,2018-02-01T23:42:14+00:00,,0.20259474,Withdraw,
,2018-02-01T23:58:22+00:00,0.21883052,,Trade,
,2018-02-02T00:11:04+00:00,,0.08416673,Withdraw,
,2018-02-02T00:11:49+00:00,,0.06312505,Withdraw,
,2018-02-02T00:18:23+00:00,0.06312505,,Trade,
,2018-02-02T00:49:00+00:00,,0.04478599,Withdraw,
,2018-02-02T01:04:28+00:00,,0.00316839,Withdraw,
,2018-02-02T02:01:48+00:00,0.19890602,,Trade,
,2018-02-02T02:08:34+00:00,,0.01447380,Withdraw,
,2018-02-02T02:09:46+00:00,,0.04251680,Withdraw,
,2018-02-02T02:11:10+00:00,,0.04523063,Withdraw,
,2018-02-02T02:18:21+00:00,0.04251680,,Trade,
,2018-02-02T02:22:30+00:00,0.04523063,,Trade,
,2018-02-02T03:18:28+00:00,,0.01042826,Withdraw,
,2018-02-02T03:24:14+00:00,,0.01755598,Withdraw,
,2018-02-02T03:26:52+00:00,,0.04057959,Withdraw,
,2018-02-02T09:53:47+00:00,,0.00485806,Withdraw,
,2018-02-02T14:09:12+00:00,,0.02499769,Withdraw,
,2018-02-02T14:22:49+00:00,,0.00822007,Withdraw,
,2018-02-02T21:08:42+00:00,0.06617772,,Trade,
,2018-02-02T22:02:49+00:00,,0.00493204,Withdraw,
,2018-02-03T05:15:18+00:00,0.03096915,,Trade,
,2018-02-03T07:07:59+00:00,,0.00657606,Withdraw,
,2018-02-03T07:11:10+00:00,0.00657606,,Trade,
,2018-02-03T08:37:43+00:00,,0.25848037,Withdraw,
,2018-02-03T12:10:52+00:00,0.01303996,,Trade,
,2018-02-03T20:44:20+00:00,0.01912086,,Trade,
,2018-02-05T21:05:54+00:00,0.15536571,,Trade,
,2018-02-05T21:06:45+00:00,,0.01990936,Withdraw,
,2018-02-05T21:18:09+00:00,,0.00149320,Withdraw,
,2018-02-05T22:36:00+00:00,,0.02341135,Withdraw,
,2018-02-05T22:37:18+00:00,0.09570488,,Trade,
,2018-02-05T22:52:03+00:00,0.00149320,,Trade,
